Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"90370.659","Salmonella enterica subsp. enterica serovar Typhi strain 1032927",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","1032927","H58",,,"MLST.Salmonella_enterica.1",,,,,,,,,,,,,,,,"Good","2015-06-14T00:00:00Z",,,"PRJEB3215","SAMEA1903866","GCF_001148005.1","ERR279136","CJSU00000000","SC","WGS",,,,,,49,4747121,52.06,8,204303,73,5,,4975,99.6,97.8,,100,,,,"2012",2012,,"Malawi","Africa","Malawi",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:33:50.217Z","2016-01-17T16:33:50.217Z"
"90370.660","Salmonella enterica subsp. enterica serovar Typhi strain E99-9794",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","E99-9794",,,,"MLST.Salmonella_enterica.1",,,,,,,,,,,,,,,,"Good","2015-06-14T00:00:00Z",,,"PRJEB3215","SAMEA1930162","GCF_001148045.1","ERR360409,ERR360491","CJJJ00000000","SC","WGS",,,,,,41,4737002,51.95,7,217951,70,4,,4973,99.7,97.9,,100,,,,"1999",1999,,"Comoros","Africa","Comoros",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:33:50.894Z","2016-01-17T16:33:50.894Z"
"90370.665","Salmonella enterica subsp. enterica serovar Typhi strain A40201",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","A40201",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2015-06-12T00:00:00Z",,,"PRJEB3215","SAMEA1903915","GCF_001148265.1","ERR279182","CJUA00000000","SC","WGS",,,,,,47,4704059,52.1,8,204296,71,4,,4927,99.7,98,,100,,,,"2006",2006,,"Malawi","Africa","Malawi",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:33:53.703Z","2016-01-17T16:33:53.703Z"
"90370.680","Salmonella enterica subsp. enterica serovar Typhi strain BKQ2KZ",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","BKQ2KZ","H58",,,"MLST.Salmonella_enterica.1",,,,,,,,,,,,,,,,"Good","2015-06-12T00:00:00Z",,,"PRJEB3215","SAMEA2148889","GCF_001149685.1","ERR360710,ERR360806","CJMK00000000","SC","WGS",,,,,,53,4742513,52.06,8,185353,71,5,,4974,99.7,97.9,,100,,,,"2012",2012,,"Malawi","Africa","Malawi",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:34:05.911Z","2016-01-17T16:34:05.911Z"
"90370.682","Salmonella enterica subsp. enterica serovar Typhi strain 1029975",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","1029975","H58",,,"MLST.Salmonella_enterica.1",,,,,,,,,,,,,,,,"Good","2015-06-13T00:00:00Z",,,"PRJEB3215","SAMEA1903887","GCF_001149885.1","ERR279158","CJTK00000000","SC","WGS",,,,,,48,4746640,52.06,8,217377,71,8,,4978,99.7,98,,100,,,,"2012",2012,,"Malawi","Africa","Malawi",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:34:08.479Z","2016-01-17T16:34:08.479Z"
"90370.695","Salmonella enterica subsp. enterica serovar Typhi strain IB5359",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","IB5359",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2015-06-13T00:00:00Z",,,"PRJEB2226","SAMEA1406325","GCF_001151725.1","ERR108671","CJOE00000000","SC","WGS",,,,,,52,4744161,52.09,10,204290,70,7,,4973,99.7,98.2,,100,,,,"2010",2010,,"Tanzania","Africa","Tanzania",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:34:28.223Z","2016-01-17T16:34:28.223Z"
"90370.696","Salmonella enterica subsp. enterica serovar Typhi strain Ke467",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","Ke467","H58",,,"MLST.Salmonella_enterica.1",,,,,,,,,,,,,,,,"Good","2015-10-01T00:00:00Z",,,"PRJEB3164","SAMEA1572063","GCF_001151825.1","ERR212652","CJRG00000000","SC","WGS",,,,,,47,4928335,51.83,7,286146,71,5,,5227,99.7,97.7,,100,,,,"2008",2008,,"Kenya","Africa","Kenya",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known;host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:34:28.927Z","2016-01-17T16:34:28.927Z"
"90370.712","Salmonella enterica subsp. enterica serovar Typhi strain 2010K-0535",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","2010K-0535",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2015-06-13T00:00:00Z",,,"PRJEB3215","SAMEA2064353","GCF_001153585.1","ERR338162","CIUM00000000","SC","WGS",,,,,,47,4779552,52.08,8,220765,69,6,,5029,99.6,97.9,,100,,,,"2009",2009,,"Kenya","Africa","Kenya",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:34:44.734Z","2016-01-17T16:34:44.734Z"
"90370.715","Salmonella enterica subsp. enterica serovar Typhi strain Ke062",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","Ke062","H58",,,"MLST.Salmonella_enterica.1",,,,,,,,,,,,,,,,"Good","2015-10-01T00:00:00Z",,,"PRJEB3164","SAMEA1692268","GCF_001153825.1","ERR217406","CJRN00000000","SC","WGS",,,,,,52,4935176,51.83,9,185360,71,4,,5224,99.8,97.9,,100,,,,"2004",2004,,"Kenya","Africa","Kenya",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known;host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:34:46.591Z","2016-01-17T16:34:46.591Z"
"90370.722","Salmonella enterica subsp. enterica serovar Typhi strain 1013486",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","1013486",,,,"MLST.Salmonella_enterica.1",,,,,,,,,,,,,,,,"Good","2015-06-13T00:00:00Z",,,"PRJEB3215","SAMEA1903837","GCF_001154765.1","ERR279107","CJSF00000000","SC","WGS",,,,,,46,4735537,52.02,9,206174,71,7,,4956,99.6,97.7,,100,,,,"2011",2011,,"Malawi","Africa","Malawi",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:34:53.820Z","2016-01-17T16:34:53.820Z"
"90370.725","Salmonella enterica subsp. enterica serovar Typhi strain Ke458",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","Ke458","H58",,,"MLST.Salmonella_enterica.1",,,,,,,,,,,,,,,,"Good","2015-10-01T00:00:00Z",,,"PRJEB3164","SAMEA1571916","GCF_001155045.1","ERR212643","CJRC00000000","SC","WGS",,,,,,51,4932506,51.83,8,204282,69,4,,5218,99.8,98,,100,,,,"2008",2008,,"Kenya","Africa","Kenya",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known;host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:34:56.122Z","2016-01-17T16:34:56.122Z"
"90370.730","Salmonella enterica subsp. enterica serovar Typhi strain 1032168",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","1032168","H58",,,"MLST.Salmonella_enterica.1",,,,,,,,,,,,,,,,"Good","2015-06-13T00:00:00Z",,,"PRJEB3215","SAMEA1903895","GCF_001155705.1","ERR279168","CJTR00000000","SC","WGS",,,,,,46,4747510,52.05,8,206297,71,6,,4976,99.7,97.9,,100,,,,"2012",2012,,"Malawi","Africa","Malawi",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:35:03.812Z","2016-01-17T16:35:03.812Z"
"90370.733","Salmonella enterica subsp. enterica serovar Typhi strain E98-2601",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","E98-2601",,,,"MLST.Salmonella_enterica.2355",,,,,,,,,,,,,,,,"Good","2015-06-14T00:00:00Z",,,"PRJEB3215","SAMEA1930171","GCF_001156265.1","ERR360408,ERR360490","CJJI00000000","SC","WGS",,,,,,43,4736678,52.09,8,204253,66,4,,4949,99.6,97.9,,100,,,,"1998",1998,,"Gabon","Africa","Gabon",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:35:08.614Z","2016-01-17T16:35:08.614Z"
"90370.739","Salmonella enterica subsp. enterica serovar Typhi strain IB5335",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","IB5335","H58",,,"MLST.Salmonella_enterica.1",,,,,,,,,,,,,,,,"Good","2015-06-14T00:00:00Z",,,"PRJEB2226","SAMEA1406342","GCF_001156625.1","ERR108648","CJNW00000000","SC","WGS",,,,,,49,4788529,52.05,8,204312,70,5,,5028,99.6,97.6,0.5,100,,,,"2009",2009,,"Tanzania","Africa","Tanzania",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:35:11.971Z","2016-01-17T16:35:11.971Z"
"90370.740","Salmonella enterica subsp. enterica serovar Typhi strain 06-6055",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","06-6055",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2015-06-14T00:00:00Z",,,"PRJEB3215","SAMEA1930214","GCF_001156885.1","ERR360445,ERR360527","CJKA00000000","SC","WGS",,,,,,46,4732256,52.12,8,171911,69,4,,4965,99.7,98,,100,,,,"2006",2006,,"Burkina Faso","Africa","Burkina Faso",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:35:13.958Z","2016-01-17T16:35:13.958Z"
